author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price_per_month;commissions;district;street;underground
Enova;real_estate_agent;https://www.cian.ru/rent/flat/281444470/;Москва;rent;flat;5;5;4;71.5;2097;150000;50;Хамовники;Доватора;Спортивная
Дмитрий Мещерский;realtor;https://www.cian.ru/rent/flat/275241372/;Москва;rent;flat;12;25;4;122.4;1225;150000;0;Пресненский;3-я Красногвардейская;Тестовская
Ирина Суркова;realtor;https://www.cian.ru/rent/flat/287605428/;Москва;rent;flat;7;18;4;150.0;1000;150000;0;Щукино;Расплетина;Октябрьское поле
ID 16967279;homeowner;https://www.cian.ru/rent/flat/202794504/;Москва;rent;flat;3;17;5;145.0;1034;150000;0;Северное Бутово;Грина;Улица Старокачаловская
ГлавУпДК при МИД России;real_estate_agent;https://www.cian.ru/rent/flat/288898163/;Москва;rent;flat;12;16;5;159.6;966;154240;0;Красносельский;Большая Спасская;Комсомольская
Ashtons International Realty;real_estate_agent;https://www.cian.ru/rent/flat/286614935/;Москва;rent;flat;4;4;5;150.0;1066;160000;0;Пресненский;Столовый переулок;Арбатская
Penny Lane Realty;real_estate_agent;https://www.cian.ru/rent/flat/288667412/;Москва;rent;flat;3;3;4;191.0;837;160000;0;Митино;Муравская;Пятницкое шоссе
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281958486/;Москва;rent;flat;2;26;4;95.0;1684;160000;0;Раменки;Улофа Пальме;Минская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281957891/;Москва;rent;flat;7;21;4;118.0;1355;160000;0;Якиманка;Шаболовка;Шаболовская
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/rent/flat/288974349/;Москва;rent;flat;6;6;5;140.0;1142;160000;0;Хамовники;Плющиха;Киевская
Вертикаль;real_estate_agent;https://www.cian.ru/rent/flat/288909607/;Москва;rent;flat;13;14;4;160.0;1000;160000;0;Коптево;Большая Академическая;Красный Балтиец
Ashtons International Realty;real_estate_agent;https://www.cian.ru/rent/flat/288893979/;Москва;rent;flat;8;12;4;145.0;1103;160000;0;Марьина роща;Образцова;Достоевская
Estate time;real_estate_agent;https://www.cian.ru/rent/flat/286211729/;Москва;rent;flat;15;17;5;120.0;1333;160000;0;Черемушки;Новочеремушкинская;Новые Черёмушки
Penny Lane Realty;real_estate_agent;https://www.cian.ru/rent/flat/288667127/;Москва;rent;flat;9;22;4;130.0;1230;160000;0;Пресненский;Шмитовский проезд;Улица 1905 года
Moscow Estate;real_estate_agent;https://www.cian.ru/rent/flat/282543510/;Москва;rent;flat;6;9;5;160.0;1000;160000;0;Даниловский;Хавская;Шаболовская
Vershina Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/287409052/;Москва;rent;flat;6;18;4;115.0;1391;160000;0;Якиманка;Шаболовка;Шаболовская
Chase R.E.S.;real_estate_agent;https://www.cian.ru/rent/flat/288180502/;Москва;rent;flat;6;21;4;115.0;1391;160000;0;Якиманка;Шаболовка;Шаболовская
Елена Сот;realtor;https://www.cian.ru/rent/flat/287041039/;Москва;rent;flat;5;5;4;133.5;1198;160000;0;Арбат;Большая Молчановка;Арбатская
Анастасия Шумеева;realtor;https://www.cian.ru/rent/flat/169819322/;Москва;rent;flat;16;23;4;140.0;1142;160000;50;Можайский;Козлова;Давыдково
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/286998854/;Москва;rent;flat;2;11;4;115.0;1434;165000;0;Арбат;Смоленская набережная;Смоленская
Penny Lane Realty;real_estate_agent;https://www.cian.ru/rent/flat/288667096/;Москва;rent;flat;5;12;4;154.0;1071;165000;0;Тверской;Долгоруковская;Новослободская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/277820449/;Москва;rent;flat;5;12;4;160.0;1031;165000;0;Тверской;Долгоруковская;Новослободская
RainbowEstate;real_estate_agent;https://www.cian.ru/rent/flat/261845806/;Москва;rent;flat;5;13;4;154.0;1071;165000;0;Тверской;Долгоруковская;Новослободская
VIPESTATE;real_estate_agent;https://www.cian.ru/rent/flat/268538428/;Москва;rent;flat;3;23;4;130.0;1269;165000;0;Раменки;Пырьева;Минская
Penny Lane Realty;real_estate_agent;https://www.cian.ru/rent/flat/288666355/;Москва;rent;flat;5;12;4;154.0;1071;165000;0;Тверской;Долгоруковская;Новослободская
Vmestate;real_estate_agent;https://www.cian.ru/rent/flat/286471993/;Москва;rent;flat;5;13;4;160.0;1031;165000;0;Тверской;Долгоруковская;Новослободская
Vershina Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/275943146/;Москва;rent;flat;5;12;4;154.0;1071;165000;0;Тверской;Долгоруковская;Новослободская
Apple Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/286477024/;Москва;rent;flat;4;9;4;103.7;1591;165000;0;Тимирязевский;Дмитровское шоссе;Тимирязевская
Ashtons International Realty;real_estate_agent;https://www.cian.ru/rent/flat/287664648/;Москва;rent;flat;5;8;5;175.0;971;170000;50;Кунцево;Ельнинская;Молодёжная
Trust Realty;real_estate_agent;https://www.cian.ru/rent/flat/278385927/;Москва;rent;flat;4;5;5;135.0;1259;170000;0;Басманный;Архангельский переулок;Чистые пруды
Penny Lane Realty;real_estate_agent;https://www.cian.ru/rent/flat/288666363/;Москва;rent;flat;8;9;5;200.0;850;170000;0;Проспект Вернадского;Коштоянца;Проспект Вернадского
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/288559679/;Москва;rent;flat;10;11;4;128.0;1328;170000;0;Левобережный;Ленинградское шоссе;Беломорская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/287981485/;Москва;rent;flat;4;9;4;143.0;1188;170000;0;Тверской;Тверская;Маяковская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/287588607/;Москва;rent;flat;4;9;4;143.0;1188;170000;0;Тверской;Тверская;Маяковская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/273548312/;Москва;rent;flat;5;15;4;125.0;1360;170000;0;Аэропорт;Ленинградский проспект;Аэропорт
Максим Пушкин;realtor;https://www.cian.ru/rent/flat/277921742/;Москва;rent;flat;18;23;4;177.0;960;170000;0;Раменки;2-й Сетуньский проезд;Студенческая
МВБ-Недвижимость;real_estate_agent;https://www.cian.ru/rent/flat/288258827/;Москва;rent;flat;15;25;5;197.0;862;170000;0;Черемушки;Новочеремушкинская;Новые Черёмушки
Манана Лашхия;realtor;https://www.cian.ru/rent/flat/279881069/;Москва;rent;flat;29;34;4;130.0;1307;170000;0;Крылатское;Крылатские Холмы;Крылатское
Real Estate Law Services;real_estate_agent;https://www.cian.ru/rent/flat/287292257/;Москва;rent;flat;3;37;4;200.0;850;170000;0;Сокольники;Русаковская;Сокольники
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/288725942/;Москва;rent;flat;2;9;5;105.0;1619;170000;0;Сокол;Новопесчаная;Сокол
Penny Lane Realty;real_estate_agent;https://www.cian.ru/rent/flat/288667327/;Москва;rent;flat;4;9;4;145.0;1172;170000;0;Тверской;Тверская;Маяковская
Penny Lane Realty;real_estate_agent;https://www.cian.ru/rent/flat/288666172/;Москва;rent;flat;4;5;5;135.0;1259;170000;0;Басманный;Архангельский переулок;Чистые пруды
Chase R.E.S.;real_estate_agent;https://www.cian.ru/rent/flat/276236417/;Москва;rent;flat;6;18;4;155.0;1096;170000;0;Раменки;Мичуринский проспект;Раменки
Chase R.E.S.;real_estate_agent;https://www.cian.ru/rent/flat/259653041/;Москва;rent;flat;6;18;5;155.0;1096;170000;0;Раменки;Мичуринский проспект;Раменки
Chase R.E.S.;real_estate_agent;https://www.cian.ru/rent/flat/255931648/;Москва;rent;flat;20;22;4;120.0;1416;170000;0;Пресненский;Сергея Макеева;Улица 1905 года
Ashtons International Realty;real_estate_agent;https://www.cian.ru/rent/flat/286003212/;Москва;rent;flat;3;6;4;112.0;1562;175000;0;Замоскворечье;Большая Ордынка;Новокузнецкая
Континент-Недвижимость;real_estate_agent;https://www.cian.ru/rent/flat/278428329/;Москва;rent;flat;5;8;4;130.0;1346;175000;0;Тверской;2-я Тверская-Ямская;Маяковская
ID 17043;real_estate_agent;https://www.cian.ru/rent/flat/288924726/;Москва;rent;flat;9;17;4;156.0;1121;175000;15;Кузьминки;Зеленодольская;Кузьминки
Chase R.E.S.;real_estate_agent;https://www.cian.ru/rent/flat/283867155/;Москва;rent;flat;2;15;5;150.0;1166;175000;0;Хорошевский;Авиаконструктора Микояна;Аэропорт
Chase R.E.S.;real_estate_agent;https://www.cian.ru/rent/flat/285004563/;Москва;rent;flat;12;24;4;150.0;1166;175000;0;Пресненский;3-я Красногвардейская;Выставочная
Bespoke Estate;real_estate_agent;https://www.cian.ru/rent/flat/282656991/;Москва;rent;flat;3;6;4;125.0;1432;179000;0;Мещанский;Последний переулок;Сухаревская
Chase R.E.S.;real_estate_agent;https://www.cian.ru/rent/flat/285755134/;Москва;rent;flat;3;6;4;125.0;1432;179000;0;Мещанский;Последний переулок;Сухаревская
Ashtons International Realty;real_estate_agent;https://www.cian.ru/rent/flat/287574995/;Москва;rent;flat;25;35;4;143.0;1258;180000;30;Измайлово;Первомайская;Измайловская
Trust Realty;real_estate_agent;https://www.cian.ru/rent/flat/260033617/;Москва;rent;flat;22;23;5;185.0;972;180000;0;Покровское-Стрешнево;Иваньковское шоссе;Щукинская
Trust Realty;real_estate_agent;https://www.cian.ru/rent/flat/280298247/;Москва;rent;flat;5;12;4;154.0;1168;180000;0;Тверской;Долгоруковская;Новослободская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/287981488/;Москва;rent;flat;5;5;4;165.0;1090;180000;0;Тверской;Петровский переулок;Чеховская
Penny Lane Realty;real_estate_agent;https://www.cian.ru/rent/flat/288666995/;Москва;rent;flat;3;4;5;163.0;1104;180000;0;Арбат;Малый Каковинский переулок;Смоленская
Trust Realty;real_estate_agent;https://www.cian.ru/rent/flat/281443034/;Москва;rent;flat;4;8;4;150.0;1200;180000;0;Красносельский;Мясницкая;Тургеневская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281958625/;Москва;rent;flat;6;8;4;125.0;1440;180000;20;Якиманка;Крымский Вал;Октябрьская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/283706626/;Москва;rent;flat;11;45;4;200.0;900;180000;0;Фили-Давыдково;Давыдковская;Славянский бульвар
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281957587/;Москва;rent;flat;4;5;4;133.0;1353;180000;0;Тверской;Дегтярный переулок;Пушкинская
SHESHIN HOUSE;real_estate_agent;https://www.cian.ru/rent/flat/283902130/;Москва;rent;flat;9;30;4;150.0;1200;180000;0;Проспект Вернадского;проспект Вернадского;Проспект Вернадского
Дорогой Город;real_estate_agent;https://www.cian.ru/rent/flat/285803172/;Москва;rent;flat;7;9;5;200.0;900;180000;0;Проспект Вернадского;Коштоянца;Мичуринский проспект
Penny Lane Realty;real_estate_agent;https://www.cian.ru/rent/flat/288666847/;Москва;rent;flat;5;30;4;150.0;1200;180000;0;Щукино;Авиационная;Щукинская
Penny Lane Realty;real_estate_agent;https://www.cian.ru/rent/flat/288667178/;Москва;rent;flat;22;23;5;185.0;972;180000;0;Покровское-Стрешнево;Иваньковское шоссе;Щукинская
RainbowEstate;real_estate_agent;https://www.cian.ru/rent/flat/259713127/;Москва;rent;flat;4;6;4;170.0;1058;180000;0;Крылатское;Осенняя;Крылатское
SC Realty;real_estate_agent;https://www.cian.ru/rent/flat/287525703/;Москва;rent;flat;22;23;5;180.0;1000;180000;0;Покровское-Стрешнево;Иваньковское шоссе;Щукинская
Михаил Николаев;realtor;https://www.cian.ru/rent/flat/272863698/;Москва;rent;flat;5;6;5;152.0;1184;180000;0;Пресненский;Малая Бронная;Маяковская
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/rent/flat/287287326/;Москва;rent;flat;14;18;5;150.0;1200;180000;0;Филевский парк;Филевский бульвар;Фили
Penny Lane Realty;real_estate_agent;https://www.cian.ru/rent/flat/288667410/;Москва;rent;flat;1;4;4;136.0;1323;180000;0;Арбат;Малый Каковинский переулок;Смоленская
Стоун Бридж эстейт;real_estate_agent;https://www.cian.ru/rent/flat/283717632/;Москва;rent;flat;22;23;5;180.0;1000;180000;0;Покровское-Стрешнево;Иваньковское шоссе;Щукинская
Марина Захарченко;realtor;https://www.cian.ru/rent/flat/284066067/;Москва;rent;flat;31;35;5;160.0;1125;180000;30;Крылатское;Крылатские Холмы;Крылатское
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/rent/flat/286927549/;Москва;rent;flat;2;6;5;150.0;1200;180000;0;Басманный;Жуковского;Чистые пруды
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/rent/flat/286522860/;Москва;rent;flat;3;5;4;98.0;1836;180000;0;Донской;2-й Верхний Михайловский проезд;Тульская
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/rent/flat/283948904/;Москва;rent;flat;2;16;4;140.0;1285;180000;0;Хорошевский;Авиаконструктора Микояна;ЦСКА
Chase R.E.S.;real_estate_agent;https://www.cian.ru/rent/flat/286493280/;Москва;rent;flat;5;13;4;154.0;1168;180000;0;Тверской;Долгоруковская;Новослободская
Chase R.E.S.;real_estate_agent;https://www.cian.ru/rent/flat/287410480/;Москва;rent;flat;1;4;4;136.0;1323;180000;0;Арбат;Малый Каковинский переулок;Смоленская
Chase R.E.S.;real_estate_agent;https://www.cian.ru/rent/flat/280375464/;Москва;rent;flat;3;4;5;163.0;1104;180000;0;Арбат;Малый Каковинский переулок;Смоленская
Оксана Валиева;realtor;https://www.cian.ru/rent/flat/287174026/;Москва;rent;flat;2;3;4;86.0;2093;180000;0;Тверской;Большой Каретный переулок;Цветной бульвар
Парус;real_estate_agent;https://www.cian.ru/rent/flat/285162873/;Москва;rent;flat;25;35;4;143.0;1258;180000;30;Измайлово;Первомайская;Измайловская
Easy Estate;real_estate_agent;https://www.cian.ru/rent/flat/277690068/;Москва;rent;flat;4;5;5;133.0;1353;180000;0;Басманный;Архангельский переулок;Чистые пруды
Welcome Abroad Relocations;real_estate_agent;https://www.cian.ru/rent/flat/266888466/;Москва;rent;flat;3;7;5;145.0;1241;180000;0;Замоскворечье;Пятницкая;Третьяковская
Славянка - офис Северо-Запад;real_estate_agent;https://www.cian.ru/rent/flat/216117707/;Москва;rent;flat;22;23;5;185.0;972;180000;0;Покровское-Стрешнево;Иваньковское шоссе;Щукинская
ГлавУпДК при МИД России;real_estate_agent;https://www.cian.ru/rent/flat/288898172/;Москва;rent;flat;7;21;4;136.5;1333;182000;0;Донской;Стасовой;Ленинский проспект
Penny Lane Realty;real_estate_agent;https://www.cian.ru/rent/flat/288666945/;Москва;rent;flat;3;4;4;110.0;1681;185000;0;Тверской;Страстной бульвар;Тверская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281958169/;Москва;rent;flat;18;22;4;148.0;1250;185000;0;Хорошево-Мневники;Демьяна Бедного;Народное Ополчение
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/285301664/;Москва;rent;flat;9;12;4;107.0;1728;185000;0;Якиманка;Большая Якиманка;Октябрьская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/284023077/;Москва;rent;flat;9;12;4;107.0;1728;185000;0;Якиманка;Большая Якиманка;Октябрьская
Елизавета Кондрашова;realtor;https://www.cian.ru/rent/flat/284371952/;Москва;rent;flat;3;7;5;202.1;915;185000;0;Басманный;Подсосенский переулок;Курская
Just Estate;real_estate_agent;https://www.cian.ru/rent/flat/283274034/;Москва;rent;flat;2;5;4;110.0;1681;185000;0;Тверской;Страстной бульвар;Тверская
Moscow Estate;real_estate_agent;https://www.cian.ru/rent/flat/286377846/;Москва;rent;flat;3;7;4;105.0;1761;185000;15;Пресненский;1-й Красногвардейский проезд;Деловой центр
Penny Lane Realty;real_estate_agent;https://www.cian.ru/rent/flat/288667312/;Москва;rent;flat;3;6;4;100.0;1890;189000;0;Тверской;Трехпрудный переулок;Тверская
WestPro Realty;real_estate_agent;https://www.cian.ru/rent/flat/166864933/;Москва;rent;flat;5;9;5;120.0;1583;190000;0;Тверской;Тверская;Театральная
Point Estate Город;real_estate_agent;https://www.cian.ru/rent/flat/285924973/;Москва;rent;flat;5;12;4;157.0;1210;190000;0;Пресненский;Зоологическая;Баррикадная
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/287983336/;Москва;rent;flat;10;22;4;191.0;994;190000;0;Крылатское;Крылатские Холмы;Крылатское
Ashtons International Realty;real_estate_agent;https://www.cian.ru/rent/flat/213360995/;Москва;rent;flat;4;5;4;115.0;1652;190000;0;Хамовники;Нащокинский переулок;Кропоткинская
Trust Realty;real_estate_agent;https://www.cian.ru/rent/flat/286299690/;Москва;rent;flat;4;17;4;170.0;1117;190000;0;Тверской;Новослободская;Новослободская
Trust Realty;real_estate_agent;https://www.cian.ru/rent/flat/279591091/;Москва;rent;flat;10;23;4;185.6;1023;190000;0;Крылатское;Крылатские Холмы;Крылатское
Premium Realty;real_estate_agent;https://www.cian.ru/rent/flat/288658355/;Москва;rent;flat;8;38;4;186.0;1021;190000;0;Раменки;Мосфильмовская;Ломоносовский проспект
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/288888931/;Москва;rent;flat;6;7;4;190.0;1000;190000;0;Пресненский;Калашный переулок;Арбатская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281957757/;Москва;rent;flat;11;14;4;133.0;1428;190000;0;Преображенское;Краснобогатырская;Преображенская площадь
Ashtons International Realty;real_estate_agent;https://www.cian.ru/rent/flat/288892935/;Москва;rent;flat;3;6;4;180.0;1055;190000;0;Донской;3-й Донской проезд;Ленинский проспект
Penny Lane Realty;real_estate_agent;https://www.cian.ru/rent/flat/288666430/;Москва;rent;flat;2;8;4;189.0;1005;190000;0;Тверской;Воротниковский переулок;Тверская
Penny Lane Realty;real_estate_agent;https://www.cian.ru/rent/flat/288666155/;Москва;rent;flat;4;5;4;122.0;1557;190000;0;Хамовники;Нащокинский переулок;Кропоткинская
Moscow Estate;real_estate_agent;https://www.cian.ru/rent/flat/276150867/;Москва;rent;flat;9;30;4;140.3;1354;190000;0;Покровское-Стрешнево;Сосновая аллея;Щукинская
Apple Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/287452560/;Москва;rent;flat;2;7;4;100.0;1900;190000;0;Арбат;Трубниковский переулок;Смоленская
Easy Estate;real_estate_agent;https://www.cian.ru/rent/flat/286171608/;Москва;rent;flat;6;6;4;149.0;1275;190000;0;Красносельский;переулок Даев;Чистые пруды
На Петровке;real_estate_agent;https://www.cian.ru/rent/flat/285693751/;Москва;rent;flat;2;16;4;134.6;1411;190000;0;Аэропорт;Большой Коптевский проезд;Красный Балтиец
Славянка - офис Северо-Запад;real_estate_agent;https://www.cian.ru/rent/flat/258159391/;Москва;rent;flat;20;22;4;120.0;1583;190000;0;Пресненский;Сергея Макеева;Выставочная
Ashtons International Realty;real_estate_agent;https://www.cian.ru/rent/flat/272744400/;Москва;rent;flat;20;23;4;175.0;1114;195000;0;Сокол;Алабяна;Панфиловская
Apple Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/285918661/;Москва;rent;flat;20;20;4;180.0;1083;195000;0;Сокол;Алабяна;Панфиловская
Penny Lane Realty;real_estate_agent;https://www.cian.ru/rent/flat/288667299/;Москва;rent;flat;20;23;4;175.0;1114;195000;0;Сокол;Алабяна;Панфиловская
Point Estate Город;real_estate_agent;https://www.cian.ru/rent/flat/283656401/;Москва;rent;flat;2;4;4;120.0;1666;200000;0;Пресненский;Большой Козихинский переулок;Пушкинская
Point Estate Город;real_estate_agent;https://www.cian.ru/rent/flat/284607772/;Москва;rent;flat;11;12;4;208.0;961;200000;0;Теплый Стан;Академика Бакулева;Коньково
Point Estate Город;real_estate_agent;https://www.cian.ru/rent/flat/285870345/;Москва;rent;flat;4;6;4;175.0;1142;200000;0;Крылатское;Осенняя;Крылатское
Point Estate Город;real_estate_agent;https://www.cian.ru/rent/flat/287541740/;Москва;rent;flat;3;9;5;192.0;1041;200000;0;Тверской;2-я Тверская-Ямская;Белорусская
Point Estate Город;real_estate_agent;https://www.cian.ru/rent/flat/286420450/;Москва;rent;flat;4;8;4;150.0;1333;200000;0;Красносельский;Мясницкая;Тургеневская
Ashtons International Realty;real_estate_agent;https://www.cian.ru/rent/flat/287670602/;Москва;rent;flat;2;4;4;121.0;1652;200000;0;Пресненский;Большой Козихинский переулок;Пушкинская
Ashtons International Realty;real_estate_agent;https://www.cian.ru/rent/flat/284531084/;Москва;rent;flat;23;30;5;149.0;1342;200000;0;Покровское-Стрешнево;Сосновая аллея;Щукинская
Ashtons International Realty;real_estate_agent;https://www.cian.ru/rent/flat/255204413/;Москва;rent;flat;4;4;5;165.0;1212;200000;0;Арбат;Малый Каковинский переулок;Смоленская
Trust Realty;real_estate_agent;https://www.cian.ru/rent/flat/288220454/;Москва;rent;flat;2;9;4;150.0;1333;200000;0;Тверской;3-я Тверская-Ямская;Маяковская
Trust Realty;real_estate_agent;https://www.cian.ru/rent/flat/280208756/;Москва;rent;flat;4;4;5;165.0;1212;200000;0;Арбат;Малый Каковинский переулок;Смоленская
МИЭЛЬ;real_estate_agent;https://www.cian.ru/rent/flat/284948429/;Москва;rent;flat;11;24;4;156.0;1282;200000;25;Тропарево-Никулино;Коштоянца;Юго-Западная
СПЕЦМАРКЕТ ЭЛИТ;real_estate_agent;https://www.cian.ru/rent/flat/288986703/;Москва;rent;flat;19;22;4;100.0;1990;199000;0;Раменки;Минская;Минская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281958428/;Москва;rent;flat;11;12;4;90.0;2222;200000;50;Тверской;Краснопролетарская;Новослободская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281958199/;Москва;rent;flat;7;8;5;136.0;1470;200000;20;Дорогомилово;площадь Победы;Парк Победы
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/287412764/;Москва;rent;flat;10;12;4;145.0;1379;200000;0;Тверской;2-й Щемиловский переулок;Достоевская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/285317065/;Москва;rent;flat;8;50;4;144.0;1388;200000;0;Раменки;Мосфильмовская;Ломоносовский проспект
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/288102888/;Москва;rent;flat;8;8;5;180.0;1111;200000;0;Гагаринский;Ленинский проспект;Ленинский проспект
Вертикаль;real_estate_agent;https://www.cian.ru/rent/flat/284789364/;Москва;rent;flat;5;6;5;150.0;1333;200000;0;Пресненский;Трехпрудный переулок;Маяковская
Apple Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/288965170/;Москва;rent;flat;2;5;4;160.0;1250;200000;0;Замоскворечье;Малая Ордынка;Третьяковская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/287981511/;Москва;rent;flat;10;12;4;145.0;1379;200000;0;Тверской;2-й Щемиловский переулок;Достоевская
Олеся Мирошник;realtor;https://www.cian.ru/rent/flat/200769188/;Москва;rent;flat;6;15;4;212.0;943;200000;0;Кунцево;Молодогвардейская;Кунцевская
Замоскворечье Жилая Недвижимость;real_estate_agent;https://www.cian.ru/rent/flat/288705520/;Москва;rent;flat;3;6;5;142.5;1403;200000;0;Пресненский;Малая Бронная;Тверская
Корона;real_estate_agent;https://www.cian.ru/rent/flat/280942953/;Москва;rent;flat;25;26;4;246.0;813;200000;0;Можайский;Можайское шоссе;Кунцевская
Корона;real_estate_agent;https://www.cian.ru/rent/flat/288236971/;Москва;rent;flat;5;48;4;145.0;1379;200000;50;Щукино;Авиационная;Щукинская
Мозаик Групп;real_estate_agent;https://www.cian.ru/rent/flat/288099947/;Москва;rent;flat;12;14;4;175.0;1142;200000;0;Останкинский;Бочкова;Алексеевская
Penny Lane Realty;real_estate_agent;https://www.cian.ru/rent/flat/288666272/;Москва;rent;flat;5;6;4;100.0;2000;200000;0;Пресненский;Спиридоновка;Тверская
Selenahome;real_estate_agent;https://www.cian.ru/rent/flat/243434673/;Москва;rent;flat;2;7;4;160.0;1250;200000;0;Тверской;Садовая-Самотечная;Цветной бульвар
Михаил Николаев;realtor;https://www.cian.ru/rent/flat/284723975/;Москва;rent;flat;17;22;5;199.0;1005;200000;50;Тропарево-Никулино;проспект Вернадского;Юго-Западная
Sample realty;real_estate_agent;https://www.cian.ru/rent/flat/285750479/;Москва;rent;flat;3;5;4;115.0;1739;200000;0;Тверской;Страстной бульвар;Чеховская
HOUSE MALL - Городская недвижимость;real_estate_agent;https://www.cian.ru/rent/flat/288700711/;Москва;rent;flat;16;58;4;167.0;1197;200000;50;Ростокино;проспект Мира;Ростокино
KUNTSEVO;real_estate_agent;https://www.cian.ru/rent/flat/287785698/;Москва;rent;flat;25;26;4;245.0;816;200000;0;Можайский;Можайское шоссе;Кунцевская
KUNTSEVO;real_estate_agent;https://www.cian.ru/rent/flat/287718547/;Москва;rent;flat;25;25;4;245.0;816;200000;0;Можайский;Можайское шоссе;Кунцевская
Vmestate;real_estate_agent;https://www.cian.ru/rent/flat/288749008/;Москва;rent;flat;4;4;5;150.0;1333;200000;0;Арбат;Малый Каковинский переулок;Смоленская
Penny Lane Realty;real_estate_agent;https://www.cian.ru/rent/flat/288667328/;Москва;rent;flat;2;11;4;172.0;1162;200000;0;Войковский;Ленинградское шоссе;Водный стадион
Penny Lane Realty;real_estate_agent;https://www.cian.ru/rent/flat/288666879/;Москва;rent;flat;2;4;4;120.0;1666;200000;0;Пресненский;Большой Козихинский переулок;Тверская
МИЭЛЬ;real_estate_agent;https://www.cian.ru/rent/flat/285616707/;Москва;rent;flat;5;14;4;164.0;1219;200000;25;Раменки;Ломоносовский проспект;Ломоносовский проспект
Just Estate;real_estate_agent;https://www.cian.ru/rent/flat/283089575/;Москва;rent;flat;20;22;5;125.0;1600;200000;0;Пресненский;Сергея Макеева;Улица 1905 года
Vershina Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/276772260/;Москва;rent;flat;5;15;4;154.0;1298;200000;0;Пресненский;Зоологическая;Краснопресненская
Vershina Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/283813613/;Москва;rent;flat;5;25;4;175.0;1142;200000;0;Пресненский;Зоологическая;Баррикадная
Penny Lane Realty;real_estate_agent;https://www.cian.ru/rent/flat/288666208/;Москва;rent;flat;3;9;5;192.0;1041;200000;0;Тверской;2-я Тверская-Ямская;Белорусская
VIVAT REAL ESTATE;real_estate_agent;https://www.cian.ru/rent/flat/285493304/;Москва;rent;flat;2;7;5;165.0;1212;200000;0;Хамовники;Знаменка;Арбатская
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/rent/flat/287550335/;Москва;rent;flat;10;13;4;114.0;1754;200000;0;Раменки;Дружбы;Ломоносовский проспект
Юлия Озерова;realtor;https://www.cian.ru/rent/flat/288228699/;Москва;rent;flat;3;21;5;200.0;1000;200000;50;Раменки;Минская;Ломоносовский проспект
Стоун Бридж эстейт;real_estate_agent;https://www.cian.ru/rent/flat/288268024/;Москва;rent;flat;5;6;5;150.0;1333;200000;0;Пресненский;Трехпрудный переулок;Маяковская
Стоун Бридж эстейт;real_estate_agent;https://www.cian.ru/rent/flat/287250787/;Москва;rent;flat;5;15;4;150.0;1333;200000;0;Пресненский;Зоологическая;Краснопресненская
Стоун Бридж эстейт;real_estate_agent;https://www.cian.ru/rent/flat/284550012/;Москва;rent;flat;3;21;4;154.0;1298;200000;0;Якиманка;Шаболовка;Шаболовская
