author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price_per_month;commissions;district;street;underground
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/279973190/;Москва;rent;flat;6;27;3;105.0;1238;130000;0;Тропарево-Никулино;Покрышкина;Юго-Западная
СТОЛИЦА Департамент недвижимости;real_estate_agent;https://www.cian.ru/rent/flat/270329457/;Москва;rent;flat;7;12;3;95.0;1368;130000;0;Басманный;Ладожская;Бауманская
Паскаль;real_estate_agent;https://www.cian.ru/rent/flat/288718591/;Москва;rent;flat;23;29;3;80.0;1625;130000;30;Очаково-Матвеевское;Аминьевское шоссе;Аминьевская
Alfa Forum Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/270080590/;Москва;rent;flat;9;26;3;120.0;1083;130000;0;Гагаринский;Губкина;Академическая
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/287531322/;Москва;rent;flat;9;18;3;169.0;769;130000;0;Зюзино;Азовская;Севастопольская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/288964591/;Москва;rent;flat;12;17;3;80.0;1625;130000;0;Раменки;проспект Вернадского;Университет
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281958100/;Москва;rent;flat;7;12;3;95.0;1368;130000;50;Басманный;Ладожская;Бауманская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/287541869/;Москва;rent;flat;11;14;3;137.0;948;130000;0;Фили-Давыдково;Звенигородская;Кунцевская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/283905047/;Москва;rent;flat;3;8;3;105.0;1238;130000;0;Красносельский;Мясницкая;Тургеневская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/284067843/;Москва;rent;flat;5;8;3;110.0;1181;130000;0;Тверской;Тверская;Маяковская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/284497976/;Москва;rent;flat;6;11;3;124.0;1048;130000;0;Пресненский;Зоологическая;Баррикадная
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/287126213/;Москва;rent;flat;7;9;3;101.0;1287;130000;50;Тверской;Достоевского;Достоевская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281957468/;Москва;rent;flat;5;6;3;108.0;1203;130000;0;Арбат;Кривоарбатский переулок;Смоленская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/287878183/;Москва;rent;flat;5;17;3;80.0;1625;130000;50;Хорошевский;2-й Хорошевский проезд;Беговая
Golden Tree;real_estate_agent;https://www.cian.ru/rent/flat/286649005/;Москва;rent;flat;16;23;3;121.4;1070;129900;0;Хорошевский;проезд Березовой Рощи;ЦСКА
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/287983343/;Москва;rent;flat;3;12;3;127.0;1023;130000;0;;;Говорово
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/283515254/;Москва;rent;flat;2;6;3;60.0;2166;130000;0;Хамовники;Еропкинский переулок;Парк Культуры
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/275437359/;Москва;rent;flat;5;6;3;110.0;1181;130000;0;Арбат;Кривоарбатский переулок;Смоленская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/280697455/;Москва;rent;flat;5;8;3;71.0;1830;130000;0;Тверской;1-я Тверская-Ямская;Маяковская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/282742388/;Москва;rent;flat;3;8;3;70.0;1857;130000;0;Тверской;Тверская;Охотный ряд
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/288820413/;Москва;rent;flat;8;11;3;80.0;1625;130000;0;Тверской;1-я Тверская-Ямская;Белорусская
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/288960722/;Москва;rent;flat;4;6;3;90.0;1444;130000;0;Тверской;Тверская;Охотный ряд
БРАЙТХОУМ;real_estate_agent;https://www.cian.ru/rent/flat/260692579/;Москва;rent;flat;9;24;3;169.0;769;130000;0;Зюзино;Азовская;Севастопольская
Selenahome;real_estate_agent;https://www.cian.ru/rent/flat/168794434/;Москва;rent;flat;5;8;3;110.0;1181;130000;0;Тверской;Тверская;Маяковская
SPENСER ESTATE;real_estate_agent;https://www.cian.ru/rent/flat/288769103/;Москва;rent;flat;15;22;3;84.0;1547;130000;0;Пресненский;Шмитовский проезд;Тестовская
SPENСER ESTATE;real_estate_agent;https://www.cian.ru/rent/flat/279426077/;Москва;rent;flat;5;6;3;108.0;1203;130000;0;Арбат;Кривоарбатский переулок;Смоленская
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/279869504/;Москва;rent;flat;4;8;3;92.0;1413;130000;0;Сокольники;Колодезная;Преображенская площадь
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/279869496/;Москва;rent;flat;8;18;3;122.0;1065;130000;0;Аэропорт;Ленинградский проспект;Сокол
ЦАН;real_estate_agent;https://www.cian.ru/rent/flat/288704154/;Москва;rent;flat;8;29;3;135.0;962;130000;50;Теплый Стан;Ленинский проспект;Тропарёво
NEW ARK;real_estate_agent;https://www.cian.ru/rent/flat/273100490/;Москва;rent;flat;8;15;3;130.0;1000;130000;0;Раменки;Университетский проспект;Ломоносовский проспект
ID 6491;realtor;https://www.cian.ru/rent/flat/288610066/;Москва;rent;flat;7;9;3;100.0;1300;130000;30;Тверской;Достоевского;Достоевская
EstateLiga;real_estate_agent;https://www.cian.ru/rent/flat/288368704/;Москва;rent;flat;9;25;3;115.0;1130;130000;0;Академический;проспект 60-летия Октября;Академическая
Николай Фирсов;realtor;https://www.cian.ru/rent/flat/216155863/;Москва;rent;flat;6;18;3;127.0;1023;130000;0;Филевский парк;Кастанаевская;Филёвский парк
ID 13846609;homeowner;https://www.cian.ru/rent/flat/168097436/;Москва;rent;flat;16;18;3;107.0;1214;130000;0;Южнопортовый;Мельникова;Волгоградский проспект
ID 73433476;homeowner;https://www.cian.ru/rent/flat/257280567/;Москва;rent;flat;5;8;3;98.0;1326;130000;0;Дорогомилово;Кутузовский проспект;Кутузовская
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/271525628/;Москва;rent;flat;8;14;3;92.0;1467;135000;0;Можайский;Вересаева;Кунцевская
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/282342739/;Москва;rent;flat;5;17;3;100.0;1350;135000;0;Раменки;Пудовкина;
EstateLiga;real_estate_agent;https://www.cian.ru/rent/flat/288346354/;Москва;rent;flat;14;17;3;130.0;1038;135000;0;Раменки;Пудовкина;
Point Estate Город;real_estate_agent;https://www.cian.ru/rent/flat/287770149/;Москва;rent;flat;4;7;3;80.0;1750;140000;0;Тверской;Старопименовский переулок;Маяковская
Вертикаль;real_estate_agent;https://www.cian.ru/rent/flat/278044123/;Москва;rent;flat;11;32;3;87.0;1609;140000;0;Хорошевский;Хорошевское шоссе;Беговая
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281957762/;Москва;rent;flat;21;29;3;112.0;1250;140000;0;Проспект Вернадского;Ленинский проспект;Новаторская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281957549/;Москва;rent;flat;6;17;3;160.0;875;140000;0;Раменки;Мичуринский проспект;Раменки
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281958465/;Москва;rent;flat;11;32;3;87.0;1609;140000;0;Хорошевский;Хорошевское шоссе;Беговая
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/287042604/;Москва;rent;flat;31;33;3;112.0;1250;140000;25;Нагатино-Садовники;1-й Нагатинский проезд;Нагатинская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281957794/;Москва;rent;flat;19;21;3;98.0;1428;140000;0;Филевский парк;Береговой проезд;Фили
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/282827432/;Москва;rent;flat;7;30;3;149.0;939;139990;0;Проспект Вернадского;Ленинский проспект;Новаторская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/287387026/;Москва;rent;flat;11;22;3;72.0;1944;140000;0;Фили-Давыдково;Славянский бульвар;Славянский бульвар
Tower Estate;real_estate_agent;https://www.cian.ru/rent/flat/288965140/;Москва;rent;flat;8;22;3;110.0;1272;140000;0;Кунцево;Рублевское шоссе;Молодёжная
Вертикаль;real_estate_agent;https://www.cian.ru/rent/flat/288855009/;Москва;rent;flat;11;22;3;72.0;1944;140000;0;Фили-Давыдково;Славянский бульвар;Славянский бульвар
Вертикаль;real_estate_agent;https://www.cian.ru/rent/flat/285096756/;Москва;rent;flat;7;30;3;154.0;909;140000;0;Проспект Вернадского;Ленинский проспект;Новаторская
ID 626890;realtor;https://www.cian.ru/rent/flat/282911645/;Москва;rent;flat;13;30;3;145.0;965;140000;0;Южнопортовый;1-я Машиностроения;Дубровка
Вертикаль;real_estate_agent;https://www.cian.ru/rent/flat/284502438/;Москва;rent;flat;2;12;3;95.0;1473;140000;0;Хамовники;переулок Хользунова;Фрунзенская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/288926056/;Москва;rent;flat;4;6;3;90.0;1555;140000;0;Тверской;Тверская;Охотный ряд
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/284907375/;Москва;rent;flat;13;20;3;115.0;1217;140000;0;Раменки;Мичуринский проспект;Раменки
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/281257191/;Москва;rent;flat;2;12;3;90.0;1555;140000;0;Хамовники;переулок Хользунова;Фрунзенская
Global Price Realty;real_estate_agent;https://www.cian.ru/rent/flat/288875920/;Москва;rent;flat;8;22;3;110.0;1272;140000;0;Кунцево;Рублевское шоссе;Молодёжная
Selenahome;real_estate_agent;https://www.cian.ru/rent/flat/279600137/;Москва;rent;flat;11;40;3;87.0;1609;140000;0;Хорошевский;Хорошевское шоссе;Беговая
SPENСER ESTATE;real_estate_agent;https://www.cian.ru/rent/flat/283157158/;Москва;rent;flat;6;19;3;160.0;875;140000;0;Раменки;Мичуринский проспект;Раменки
Вадим Толчнев;realtor;https://www.cian.ru/rent/flat/286999931/;Москва;rent;flat;5;7;3;130.0;1076;140000;0;Крылатское;Крылатская;Крылатское
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/287722711/;Москва;rent;flat;7;20;3;84.0;1666;140000;0;Раменки;Столетова;Раменки
Mr. Franky Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/288466115/;Москва;rent;flat;5;8;3;102.0;1372;140000;0;Арбат;Арбат;Смоленская
ID 458974;real_estate_agent;https://www.cian.ru/rent/flat/288437937/;Москва;rent;flat;7;23;3;85.0;1647;140000;0;Раменки;Столетова;Раменки
ATLANT;real_estate_agent;https://www.cian.ru/rent/flat/286994945/;Москва;rent;flat;31;33;3;115.0;1217;140000;50;Нагатино-Садовники;1-й Нагатинский проезд;Нагатинская
ЦАН;real_estate_agent;https://www.cian.ru/rent/flat/288088223/;Москва;rent;flat;6;7;3;98.0;1428;140000;50;Можайский;Верейская;Давыдково
Адрес;real_estate_agent;https://www.cian.ru/rent/flat/283259428/;Москва;rent;flat;5;21;3;110.0;1272;140000;0;Южнопортовый;Мельникова;Волгоградский проспект
РЕЛАЙФ;real_estate_agent;https://www.cian.ru/rent/flat/286657870/;Москва;rent;flat;19;21;3;100.0;1400;140000;0;Филевский парк;Береговой проезд;Фили
Галина Гусева;realtor;https://www.cian.ru/rent/flat/287332746/;Москва;rent;flat;1;7;3;61.4;2280;140000;0;Пресненский;Большой Патриарший переулок;Пушкинская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/286808017/;Москва;rent;flat;4;22;3;110.0;1318;145000;0;Донской;Вавилова;Ленинский проспект
Вертикаль;real_estate_agent;https://www.cian.ru/rent/flat/288085695/;Москва;rent;flat;5;8;3;102.0;1421;145000;0;Арбат;Арбат;Смоленская
Вертикаль;real_estate_agent;https://www.cian.ru/rent/flat/288802313/;Москва;rent;flat;7;12;3;77.0;1883;145000;0;Дорогомилово;площадь Победы;Парк Победы
ЦеНтр ПИК;real_estate_agent;https://www.cian.ru/rent/flat/284128551/;Москва;rent;flat;10;22;3;105.0;1380;145000;0;Басманный;набережная Академика Туполева;Бауманская
Лолита Халыгова;realtor;https://www.cian.ru/rent/flat/288981555/;Москва;rent;flat;9;24;3;140.0;1035;145000;0;Тропарево-Никулино;Покрышкина;Юго-Западная
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/284969130/;Москва;rent;flat;3;4;3;105.0;1400;147000;0;Мещанский;Гиляровского;Проспект Мира
Point Estate Город;real_estate_agent;https://www.cian.ru/rent/flat/285687396/;Москва;rent;flat;6;18;3;153.0;980;150000;0;Тверской;Краснопролетарская;Новослободская
Point Estate Город;real_estate_agent;https://www.cian.ru/rent/flat/286140193/;Москва;rent;flat;6;23;3;145.0;1034;150000;0;Покровское-Стрешнево;Иваньковское шоссе;Щукинская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/287459687/;Москва;rent;flat;3;17;3;124.0;1209;150000;0;Ломоносовский;Академика Пилюгина;Проспект Вернадского
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/276745799/;Москва;rent;flat;19;35;3;126.0;1190;150000;0;Крылатское;Крылатские Холмы;Крылатское
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/278526295/;Москва;rent;flat;2;6;3;105.0;1428;150000;0;Пресненский;Мерзляковский переулок;Арбатская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/286936045/;Москва;rent;flat;3;5;3;100.0;1500;150000;0;Хамовники;Сеченовский переулок;Кропоткинская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281957649/;Москва;rent;flat;2;16;3;108.0;1388;150000;0;Хамовники;Малый Власьевский переулок;Кропоткинская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/287552520/;Москва;rent;flat;2;14;3;67.0;2238;150000;0;Раменки;проспект Генерала Дорохова;Минская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/286375072/;Москва;rent;flat;15;24;3;83.0;1807;150000;20;Хорошевский;Хорошевское шоссе;Полежаевская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/282788739/;Москва;rent;flat;18;22;3;101.0;1485;150000;50;Щукино;Щукинская;Стрешнево
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/288875672/;Москва;rent;flat;2;5;3;128.0;1171;150000;0;Тверской;Петровский переулок;Чеховская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/288720456/;Москва;rent;flat;3;7;3;70.0;2142;150000;0;Тверской;Долгоруковская;Маяковская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281957502/;Москва;rent;flat;27;35;3;135.0;1111;150000;0;Крылатское;Крылатские Холмы;Крылатское
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/287583514/;Москва;rent;flat;3;5;3;80.0;1875;150000;0;Пресненский;Юлиуса Фучика;Маяковская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/285512300/;Москва;rent;flat;22;23;3;180.0;833;150000;0;Ломоносовский;Академика Пилюгина;Новаторская
ID 20345;realtor;https://www.cian.ru/rent/flat/181883098/;Москва;rent;flat;29;39;3;145.0;1034;150000;0;Чертаново Северное;Северное Чертаново мкр;Чертановская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/285538449/;Москва;rent;flat;7;23;3;131.0;1145;150000;0;Фили-Давыдково;Давыдковская;Славянский бульвар
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/284976235/;Москва;rent;flat;6;14;3;82.0;1829;150000;0;Якиманка;Калужская площадь;Октябрьская
Вертикаль;real_estate_agent;https://www.cian.ru/rent/flat/284591699/;Москва;rent;flat;16;24;3;82.0;1829;150000;0;Хорошевский;Хорошевское шоссе;Полежаевская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/281951176/;Москва;rent;flat;17;25;3;124.0;1209;150000;0;Пресненский;Зоологическая;Баррикадная
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/285396073/;Москва;rent;flat;2;16;3;100.0;1500;150000;0;Хамовники;Малый Власьевский переулок;Кропоткинская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/287001275/;Москва;rent;flat;3;3;3;110.0;1363;150000;0;Хамовники;Сеченовский переулок;Кропоткинская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/288867013/;Москва;rent;flat;3;7;3;70.0;2142;150000;0;Тверской;Долгоруковская;Маяковская
RainbowEstate;real_estate_agent;https://www.cian.ru/rent/flat/288916382/;Москва;rent;flat;19;35;3;135.0;1111;150000;0;Крылатское;Крылатские Холмы;Крылатское
Brooklyn Estate;real_estate_agent;https://www.cian.ru/rent/flat/288617937/;Москва;rent;flat;17;60;3;70.0;2142;150000;0;Тимирязевский;Дмитровский проезд;Дмитровская
МЕЗОН;real_estate_agent;https://www.cian.ru/rent/flat/237946198/;Москва;rent;flat;2;26;3;235.2;637;150000;0;Можайский;Можайское шоссе;Кунцевская
Selenahome;real_estate_agent;https://www.cian.ru/rent/flat/281252951/;Москва;rent;flat;17;25;3;120.0;1250;150000;0;Пресненский;Зоологическая;Баррикадная
SPENСER ESTATE;real_estate_agent;https://www.cian.ru/rent/flat/280347262/;Москва;rent;flat;2;5;3;105.0;1428;150000;0;Пресненский;Мерзляковский переулок;Арбатская
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/288085423/;Москва;rent;flat;3;8;3;70.0;2142;150000;0;Тверской;Оружейный переулок;Маяковская
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/281089731/;Москва;rent;flat;19;22;3;135.0;1111;150000;0;Крылатское;Крылатские Холмы;Крылатское
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/287872677/;Москва;rent;flat;3;12;3;139.0;1079;150000;0;Пресненский;Зоологическая;Баррикадная
Елена Слуцкая;realtor;https://www.cian.ru/rent/flat/287542390/;Москва;rent;flat;21;24;3;98.0;1530;150000;0;Пресненский;3-я Красногвардейская;Тестовская
Vershina Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/285824005/;Москва;rent;flat;6;57;3;124.0;1209;150000;0;Хорошевский;Чапаевский переулок;Сокол
Isaev Estate;real_estate_agent;https://www.cian.ru/rent/flat/287824935/;Москва;rent;flat;4;6;3;110.0;1363;150000;0;Арбат;Малый Каковинский переулок;Смоленская
Валерия Архипова;realtor;https://www.cian.ru/rent/flat/287954747/;Москва;rent;flat;23;34;3;103.0;1456;150000;0;Аэропорт;Кочновский проезд;Гражданская
Slava Realty;real_estate_agent;https://www.cian.ru/rent/flat/224261395/;Москва;rent;flat;4;23;3;86.0;1802;155000;0;Аэропорт;Часовая;Красный Балтиец
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/286845569/;Москва;rent;flat;3;7;3;115.0;1347;155000;0;Мещанский;Астраханский переулок;Проспект Мира
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/285736568/;Москва;rent;flat;4;23;3;86.0;1802;155000;0;Аэропорт;Часовая;Красный Балтиец
ID 7371677;unknown;https://www.cian.ru/rent/flat/277202499/;Москва;rent;flat;15;19;3;75.0;2066;155000;0;Пресненский;Пресненский Вал;Белорусская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/286014023/;Москва;rent;flat;7;8;3;83.0;1927;160000;0;Хамовники;Хамовнический Вал;Спортивная
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281959094/;Москва;rent;flat;6;10;3;96.0;1666;160000;0;Хамовники;Фрунзенская набережная;Фрунзенская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281958441/;Москва;rent;flat;4;9;3;90.0;1777;160000;35;Дорогомилово;Киевская;Студенческая
ЭЛЬНОВА;real_estate_agent;https://www.cian.ru/rent/flat/288980944/;Москва;rent;flat;9;33;3;80.0;2000;160000;30;Пресненский;Шмитовский проезд;Шелепиха
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/286715348/;Москва;rent;flat;3;31;3;203.0;788;160000;0;Обручевский;Воронцовские Пруды;Воронцовская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/288408382/;Москва;rent;flat;9;33;3;80.0;2000;160000;50;Пресненский;Шмитовский проезд;Шелепиха
Dream City;real_estate_agent;https://www.cian.ru/rent/flat/284738865/;Москва;rent;flat;4;20;3;130.0;1230;160000;0;Якиманка;Шаболовка;Шаболовская
Вертикаль;real_estate_agent;https://www.cian.ru/rent/flat/278955826/;Москва;rent;flat;2;4;3;115.0;1391;160000;0;Тверской;Петровка;Трубная
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/288367296/;Москва;rent;flat;14;57;3;110.0;1454;160000;0;Хорошевский;Чапаевский переулок;Аэропорт
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/288112403/;Москва;rent;flat;7;16;3;120.0;1333;160000;0;Хамовники;Ружейный переулок;Смоленская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/269687273/;Москва;rent;flat;2;8;3;110.0;1454;160000;0;Красносельский;переулок Даев;Сухаревская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/287790839/;Москва;rent;flat;9;11;3;120.0;1333;160000;0;Пресненский;Большой Тишинский переулок;Улица 1905 года
Vershina Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/288875763/;Москва;rent;flat;11;11;3;105.0;1523;160000;30;Алексеевский;Староалексеевская;Алексеевская
Excellent real estate;real_estate_agent;https://www.cian.ru/rent/flat/286952804/;Москва;rent;flat;4;8;3;90.0;1777;160000;0;Дорогомилово;Киевская;Студенческая
SPENСER ESTATE;real_estate_agent;https://www.cian.ru/rent/flat/282188216/;Москва;rent;flat;6;10;3;96.0;1666;160000;0;Хамовники;Фрунзенская набережная;Фрунзенская
Валерия Архипова;realtor;https://www.cian.ru/rent/flat/286692165/;Москва;rent;flat;4;9;3;90.0;1777;160000;10;Дорогомилово;Киевская;Студенческая
Валерия Архипова;realtor;https://www.cian.ru/rent/flat/287953540/;Москва;rent;flat;7;8;3;83.0;1927;160000;0;Хамовники;Хамовнический Вал;Спортивная
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/286723470/;Москва;rent;flat;5;12;3;100.0;1650;165000;0;Якиманка;Серафимовича;Боровицкая
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/286973541/;Москва;rent;flat;27;38;3;101.0;1633;165000;0;Раменки;Мосфильмовская;Ломоносовский проспект
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/284248426/;Москва;rent;flat;2;4;3;105.0;1571;165000;0;Таганский;4-й Крутицкий переулок;Пролетарская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/285907672/;Москва;rent;flat;5;7;3;135.0;1222;165000;0;Покровское-Стрешнево;Береговая;Стрешнево
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/288511667/;Москва;rent;flat;5;7;3;130.0;1269;165000;0;Покровское-Стрешнево;Береговая;Балтийская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/274748024/;Москва;rent;flat;5;12;3;100.0;1650;165000;0;Якиманка;Серафимовича;Кропоткинская
Trust Realty;real_estate_agent;https://www.cian.ru/rent/flat/284580321/;Москва;rent;flat;4;13;3;130.0;1307;170000;0;Проспект Вернадского;Ленинский проспект;Проспект Вернадского
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/282744863/;Москва;rent;flat;2;21;3;132.0;1287;170000;0;Раменки;Ломоносовский проспект;Университет
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281957970/;Москва;rent;flat;14;17;3;118.0;1440;170000;0;Арбат;Новый Арбат;Смоленская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/287738690/;Москва;rent;flat;2;15;3;124.0;1370;170000;0;Дорогомилово;Студенческая;Студенческая
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281957450/;Москва;rent;flat;10;19;3;142.0;1197;170000;0;Аэропорт;Ленинградский проспект;Сокол
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281958921/;Москва;rent;flat;4;8;3;115.0;1478;170000;0;Тверской;Тверская;Охотный ряд
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/249412603/;Москва;rent;flat;2;6;3;140.0;1214;170000;0;Замоскворечье;Голиковский переулок;Третьяковская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/288776035/;Москва;rent;flat;3;4;3;151.0;1125;170000;0;Басманный;Покровка;Чистые пруды
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/288926054/;Москва;rent;flat;3;22;3;108.0;1574;170000;0;Пресненский;Шмитовский проезд;Улица 1905 года
VIVAT REAL ESTATE;real_estate_agent;https://www.cian.ru/rent/flat/192162454/;Москва;rent;flat;7;14;3;112.0;1517;170000;0;Мещанский;Протопоповский переулок;Проспект Мира
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/288227585/;Москва;rent;flat;2;22;3;90.0;1888;170000;0;Якиманка;Шаболовка;Шаболовская
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/288317830/;Москва;rent;flat;3;18;3;128.0;1328;170000;0;Гагаринский;Ленинский проспект;Университет
Delight  Realty;real_estate_agent;https://www.cian.ru/rent/flat/283708981/;Москва;rent;flat;5;15;3;140.0;1214;170000;0;Тверской;4-я Тверская-Ямская;Маяковская
EstateLiga;real_estate_agent;https://www.cian.ru/rent/flat/284996098/;Москва;rent;flat;9;16;3;115.0;1478;170000;0;Раменки;Мичуринский проспект;Ломоносовский проспект
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/286808020/;Москва;rent;flat;4;6;3;70.0;2500;175000;0;Басманный;Казакова;Курская
Intermark Real Estate;real_estate_agent;https://www.cian.ru/rent/flat/278535247/;Москва;rent;flat;6;6;3;85.0;2058;175000;0;Хамовники;Большой Афанасьевский переулок;Кропоткинская
EstateLiga;real_estate_agent;https://www.cian.ru/rent/flat/284432212/;Москва;rent;flat;5;7;3;84.0;2083;175000;0;Хамовники;Большой Афанасьевский переулок;Кропоткинская
ID 68415503;realtor;https://www.cian.ru/rent/flat/271055980/;Москва;rent;flat;9;20;3;90.0;1944;175000;0;Филевский парк;Багратионовский проезд;Фили
Point Estate Город;real_estate_agent;https://www.cian.ru/rent/flat/288718190/;Москва;rent;flat;7;11;3;104.0;1730;180000;0;Якиманка;Серафимовича;Кропоткинская
Point Estate Город;real_estate_agent;https://www.cian.ru/rent/flat/285694600/;Москва;rent;flat;6;15;3;136.0;1323;180000;0;Тверской;4-я Тверская-Ямская;Маяковская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/288624281/;Москва;rent;flat;30;33;3;79.0;2278;180000;0;Обручевский;Ленинский проспект;Новаторская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/287533344/;Москва;rent;flat;6;12;3;102.0;1764;180000;0;Войковский;Ленинградское шоссе;Водный стадион
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/262178585/;Москва;rent;flat;2;6;3;140.0;1285;180000;0;Замоскворечье;Голиковский переулок;Третьяковская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281957936/;Москва;rent;flat;3;5;3;135.0;1333;180000;0;Покровское-Стрешнево;Береговая;Балтийская
Capital Mars;real_estate_agent;https://www.cian.ru/rent/flat/281957742/;Москва;rent;flat;6;15;3;137.0;1313;180000;0;Тверской;4-я Тверская-Ямская;Маяковская
